datetime,unit_id,value_type,value,client_id,installation_id,msg
2026-06-17 04:26:18,8c1f6461900019c7,ambient_temp,22.0,1637,1634,
2026-06-17 04:26:18,8c1f6461900019c7,gateway_snr,3.5,1637,1634,24e124fffef94d5c
2026-06-17 04:26:18,8c1f6461900019c7,total_volume,22411.0,1637,1634,
2026-06-17 04:26:18,8c1f6461900019c7,water_temp_min,22.0,1637,1634,
2026-06-17 04:26:18,8c1f6461900019c7,bandwidth,125000.0,1637,1634,
2026-06-17 04:26:18,8c1f6461900019c7,spreading_factor,7.0,1637,1634,
2026-06-17 04:26:18,8c1f6461900019c7,payload,1.0,1637,1634,9e78090300008b57000052480800b96a090366fdaf0202dde7545554
2026-06-17 04:26:18,8c1f6461900019c7,gateway_rssi,-104.0,1637,1634,24e124fffef94d5c
2026-06-17 04:26:18,8c1f6461900019c7,water_temp_max,22.5,1637,1634,
2026-06-17 04:26:18,8c1f6461900019c7,error_code,0.0,1637,1634,
2026-06-17 04:26:18,8c1f6461900019c7,battery_recovered,3648.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,water_temp_max,22.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,bandwidth,125000.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,battery,3624.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,gateway_rssi,-103.0,1637,1634,24e124fffef94d5c
2026-06-17 04:26:50,8c1f646190001baf,ambient_temp,22.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,frame_counter,6729.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,total_volume,53789.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,error_code,0.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,water_temp_min,21.5,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,spreading_factor,7.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,battery_recovered,3656.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,payload,1.0,1637,1634,e39e090300001dd20000bca805000e9109032bfc451102e4e8535454
2026-06-17 04:26:50,8c1f646190001baf,leak_status,2.0,1637,1634,
2026-06-17 04:26:50,8c1f646190001baf,gateway_snr,4.5,1637,1634,24e124fffef94d5c
2026-06-17 04:27:10,8c1f646190001790,leak_status,2.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,battery_recovered,3696.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,ambient_temp,21.5,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,frame_counter,3633.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,gateway_rssi,-110.0,1637,1634,24e124fffef949f8
2026-06-17 04:27:10,8c1f646190001790,error_code,0.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,water_temp_min,21.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,battery,3664.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,payload,1.0,1637,1634,8eb10903000049230000db34030098a3090377fdc50202e9ed525253
2026-06-17 04:27:10,8c1f646190001790,water_temp_max,21.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,gateway_snr,2.200000047683716,1637,1634,24e124fffef949f8
2026-06-17 04:27:10,8c1f646190001790,total_volume,9033.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,spreading_factor,7.0,1637,1634,
2026-06-17 04:27:10,8c1f646190001790,bandwidth,125000.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,ambient_temp,21.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,battery_recovered,3664.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,water_temp_max,20.5,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,battery,3600.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,gateway_rssi,-110.0,1637,1634,24e124fffef949f8
2026-06-17 04:27:21,8c1f6461900021a9,leak_status,2.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,water_temp_min,20.5,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,spreading_factor,7.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,payload,1.0,1637,1634,6c9e0903000009cb0000f8f811006f900903cafde10302e1e9515152
2026-06-17 04:27:21,8c1f6461900021a9,frame_counter,7887.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,total_volume,51977.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,gateway_snr,2.799999952316284,1637,1634,24e124fffef949f8
2026-06-17 04:27:21,8c1f6461900021a9,bandwidth,125000.0,1637,1634,
2026-06-17 04:27:21,8c1f6461900021a9,error_code,0.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,frame_counter,2855.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,gateway_snr,6.5,1637,1634,24e124fffef949f8
2026-06-17 04:28:48,8c1f646190002012,spreading_factor,7.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,ambient_temp,22.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,error_code,0.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,water_temp_max,22.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,battery_recovered,3664.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,leak_status,2.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,battery,3648.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,payload,1.0,1637,1634,217d090300006f520000e1cd0700336f0903d4fc3c0402e7e9545454
2026-06-17 04:28:48,8c1f646190002012,gateway_rssi,-105.0,1637,1634,24e124fffef949f8
2026-06-17 04:28:48,8c1f646190002012,total_volume,21103.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,bandwidth,125000.0,1637,1634,
2026-06-17 04:28:48,8c1f646190002012,water_temp_min,22.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,bandwidth,125000.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,gateway_rssi,-104.0,1637,1634,24e124fffef94d5c
2026-06-17 04:32:07,8c1f646190001af8,frame_counter,7616.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,payload,1.0,1637,1634,317f090300007063000026000000387109033a02be0202dee8535352
2026-06-17 04:32:07,8c1f646190001af8,error_code,0.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,water_temp_min,21.5,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,water_temp_max,21.5,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,gateway_snr,3.200000047683716,1637,1634,24e124fffef94d5c
2026-06-17 04:32:07,8c1f646190001af8,battery,3576.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,spreading_factor,7.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,total_volume,25456.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,leak_status,2.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,battery_recovered,3656.0,1637,1634,
2026-06-17 04:32:07,8c1f646190001af8,ambient_temp,21.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,total_volume,68837.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,spreading_factor,7.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,water_temp_max,26.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,battery_recovered,3664.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,battery,3640.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,water_temp_min,26.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,payload,1.0,1637,1634,1fa609030000e50c0100e401000043980903a6fff20e02e6e95c5c57
2026-06-17 04:32:46,8c1f6461900017e3,gateway_snr,2.200000047683716,1637,1634,24e124fffef949f8
2026-06-17 04:32:46,8c1f6461900017e3,ambient_temp,23.5,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,leak_status,2.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,frame_counter,3597.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,gateway_rssi,-106.0,1637,1634,24e124fffef949f8
2026-06-17 04:32:46,8c1f6461900017e3,error_code,0.0,1637,1634,
2026-06-17 04:32:46,8c1f6461900017e3,bandwidth,125000.0,1637,1634,
2026-06-17 04:33:11,24e124725d489523,bandwidth,125000.0,1637,1634,
2026-06-17 04:33:11,24e124725d489523,gateway_snr,5.800000190734863,1637,1634,24e124fffef949f8
2026-06-17 04:33:11,24e124725d489523,battery,39.0,1637,1634,
2026-06-17 04:33:11,24e124725d489523,frame_counter,7493.0,1637,1634,
2026-06-17 04:33:11,24e124725d489523,payload,85.0,1637,1634,0175270367cc00046862
2026-06-17 04:33:11,24e124725d489523,temperature,20.4,1637,1634,
2026-06-17 04:33:11,24e124725d489523,humidity,49.0,1637,1634,
2026-06-17 04:33:11,24e124725d489523,spreading_factor,7.0,1637,1634,
2026-06-17 04:33:11,24e124725d489523,gateway_rssi,-107.0,1637,1634,24e124fffef949f8
2026-06-17 04:33:15,8c1f6461900021c1,total_volume,114954.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,gateway_rssi,-105.0,1637,1634,24e124fffef94d5c
2026-06-17 04:33:15,8c1f6461900021c1,bandwidth,125000.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,spreading_factor,7.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,ambient_temp,20.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,battery,3592.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,gateway_snr,2.200000047683716,1637,1634,24e124fffef94d5c
2026-06-17 04:33:15,8c1f6461900021c1,error_code,0.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,leak_status,0.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,payload,1.0,1637,1634,a2b7090300000ac101001af30500000000000000000000e0e84f5050
2026-06-17 04:33:15,8c1f6461900021c1,water_temp_max,20.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,battery_recovered,3656.0,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,water_temp_min,19.5,1637,1634,
2026-06-17 04:33:15,8c1f6461900021c1,frame_counter,7662.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,water_temp_max,23.5,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,spreading_factor,7.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,payload,1.0,1637,1634,e4c109030000233c0000000000000eb40903adfdc50302dfe8565757
2026-06-17 04:35:28,8c1f6461900020a5,gateway_rssi,-101.0,1637,1634,24e124fffef94d5c
2026-06-17 04:35:28,8c1f6461900020a5,water_temp_min,23.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,battery,3584.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,ambient_temp,23.5,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,total_volume,15395.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,gateway_snr,6.199999809265137,1637,1634,24e124fffef94d5c
2026-06-17 04:35:28,8c1f6461900020a5,error_code,0.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,leak_status,2.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,frame_counter,7604.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,bandwidth,125000.0,1637,1634,
2026-06-17 04:35:28,8c1f6461900020a5,battery_recovered,3656.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,gateway_snr,4.5,1637,1634,24e124fffef949f8
2026-06-17 04:36:31,8c1f646190001ba9,spreading_factor,7.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,water_temp_max,22.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,leak_status,2.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,battery,3600.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,payload,1.0,1637,1634,76a9090300001b7c0000a1430b00a09b09036502620202e1ea535455
2026-06-17 04:36:31,8c1f646190001ba9,water_temp_min,21.5,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,battery_recovered,3672.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,total_volume,31771.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,frame_counter,7073.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,error_code,0.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,bandwidth,125000.0,1637,1634,
2026-06-17 04:36:31,8c1f646190001ba9,gateway_rssi,-107.0,1637,1634,24e124fffef949f8
2026-06-17 04:36:31,8c1f646190001ba9,ambient_temp,22.5,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,ambient_temp,20.5,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,bandwidth,125000.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,payload,1.0,1637,1634,587109030000ad1d000000000000506309039904b50202dfea525251
2026-06-17 04:36:51,8c1f6461900018ba,leak_status,2.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,gateway_snr,5.199999809265137,1637,1634,24e124fffef94d5c
2026-06-17 04:36:51,8c1f6461900018ba,gateway_rssi,-104.0,1637,1634,24e124fffef94d5c
2026-06-17 04:36:51,8c1f6461900018ba,total_volume,7597.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,frame_counter,5749.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,battery_recovered,3672.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,water_temp_max,21.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,error_code,0.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,battery,3584.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,spreading_factor,7.0,1637,1634,
2026-06-17 04:36:51,8c1f6461900018ba,water_temp_min,21.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,battery_recovered,3696.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,leak_status,2.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,payload,1.0,1637,1634,615e0d0300006f5d00000000000063500d0335044e0602e5ed545554
2026-06-17 04:37:56,8c1f646190001fcb,error_code,0.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,water_temp_max,22.5,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,water_temp_min,22.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,total_volume,23919.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,frame_counter,7387.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,spreading_factor,7.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,ambient_temp,22.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,bandwidth,125000.0,1637,1634,
2026-06-17 04:37:56,8c1f646190001fcb,gateway_rssi,-107.0,1637,1634,24e124fffef94d5c
2026-06-17 04:37:56,8c1f646190001fcb,gateway_snr,-0.2000000029802322,1637,1634,24e124fffef94d5c
2026-06-17 04:37:56,8c1f646190001fcb,battery,3632.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,water_temp_min,22.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,battery_recovered,3680.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,gateway_rssi,-103.0,1637,1634,24e124fffef94d5c
2026-06-17 04:38:11,8c1f646190002244,payload,1.0,1637,1634,0f7b0903000000b9010003000000000000000000000000e2eb545555
2026-06-17 04:38:11,8c1f646190002244,frame_counter,6474.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,bandwidth,125000.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,ambient_temp,22.5,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,spreading_factor,7.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,water_temp_max,22.5,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,leak_status,0.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,battery,3608.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,gateway_snr,4.5,1637,1634,24e124fffef94d5c
2026-06-17 04:38:11,8c1f646190002244,error_code,0.0,1637,1634,
2026-06-17 04:38:11,8c1f646190002244,total_volume,112896.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,ambient_temp,21.5,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,frame_counter,6631.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,leak_status,0.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,water_temp_min,21.5,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,error_code,0.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,total_volume,71793.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,payload,1.0,1637,1634,9eb2090300007118010000000000000000000000000000dee8535353
2026-06-17 04:39:36,8c1f6461900021bd,battery,3576.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,bandwidth,125000.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,gateway_rssi,-106.0,1637,1634,24e124fffef94d5c
2026-06-17 04:39:36,8c1f6461900021bd,spreading_factor,7.0,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,water_temp_max,21.5,1637,1634,
2026-06-17 04:39:36,8c1f6461900021bd,gateway_snr,2.200000047683716,1637,1634,24e124fffef94d5c
2026-06-17 04:39:36,8c1f6461900021bd,battery_recovered,3656.0,1637,1634,
2026-06-17 04:43:14,24e124725d489523,spreading_factor,7.0,1637,1634,
2026-06-17 04:43:14,24e124725d489523,battery,39.0,1637,1634,
2026-06-17 04:43:14,24e124725d489523,frame_counter,7494.0,1637,1634,
2026-06-17 04:43:14,24e124725d489523,humidity,49.0,1637,1634,
2026-06-17 04:43:14,24e124725d489523,temperature,20.4,1637,1634,
2026-06-17 04:43:14,24e124725d489523,bandwidth,125000.0,1637,1634,
2026-06-17 04:43:14,24e124725d489523,payload,85.0,1637,1634,0175270367cc00046862
2026-06-17 04:43:14,24e124725d489523,gateway_rssi,-107.0,1637,1634,24e124fffef949f8
2026-06-17 04:43:14,24e124725d489523,gateway_snr,5.5,1637,1634,24e124fffef949f8
2026-06-17 04:45:46,8c1f64619000227c,leak_status,2.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,gateway_snr,0.0,1637,1634,24e124fffef949f8
2026-06-17 04:45:46,8c1f64619000227c,total_volume,12937.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,water_temp_min,22.5,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,payload,1.0,1637,1634,70890903000089320000e7ad0400747b090365ffe40002dee9555656
2026-06-17 04:45:46,8c1f64619000227c,ambient_temp,23.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,spreading_factor,7.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,frame_counter,7519.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,battery,3576.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,error_code,0.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,water_temp_max,23.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,battery_recovered,3664.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,bandwidth,125000.0,1637,1634,
2026-06-17 04:45:46,8c1f64619000227c,gateway_rssi,-112.0,1637,1634,24e124fffef949f8
2026-06-17 04:46:16,8c1f64619000171c,ambient_temp,22.5,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,gateway_snr,2.5,1637,1634,24e124fffef949f8
2026-06-17 04:46:16,8c1f64619000171c,gateway_rssi,-108.0,1637,1634,24e124fffef949f8
2026-06-17 04:46:16,8c1f64619000171c,battery_recovered,3672.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,payload,1.0,1637,1634,59670d030000194600001200000077590d03d3009d0202e6ea565655
2026-06-17 04:46:16,8c1f64619000171c,water_temp_min,23.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,bandwidth,125000.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,leak_status,2.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,total_volume,17945.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,error_code,0.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,water_temp_max,23.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,spreading_factor,7.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,battery,3640.0,1637,1634,
2026-06-17 04:46:16,8c1f64619000171c,frame_counter,3604.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,water_temp_max,23.5,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,battery,3624.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,error_code,0.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,bandwidth,125000.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,ambient_temp,23.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,total_volume,44061.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,battery_recovered,3688.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,spreading_factor,7.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,water_temp_min,23.5,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,gateway_snr,6.199999809265137,1637,1634,24e124fffef949f8
2026-06-17 04:46:17,8c1f646190001c1f,gateway_rssi,-107.0,1637,1634,24e124fffef949f8
2026-06-17 04:46:17,8c1f646190001c1f,payload,1.0,1637,1634,6dac090300001dac0000000000006a9e0903da00761302e4ec575756
2026-06-17 04:46:17,8c1f646190001c1f,frame_counter,1937.0,1637,1634,
2026-06-17 04:46:17,8c1f646190001c1f,leak_status,2.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,water_temp_min,24.5,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,gateway_snr,10.199999809265137,1637,1634,24e124fffef94d5c
2026-06-17 04:47:56,8c1f646190001fc1,battery,3576.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,battery_recovered,3640.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,water_temp_max,46.5,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,total_volume,50569.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,bandwidth,125000.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,error_code,0.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,spreading_factor,7.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,payload,1.0,1637,1634,43b20903000089c50000871c0a00c9aa09030f015b0702dee6598555
2026-06-17 04:47:56,8c1f646190001fc1,gateway_rssi,-96.0,1637,1634,24e124fffef94d5c
2026-06-17 04:47:56,8c1f646190001fc1,ambient_temp,22.5,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,frame_counter,6893.0,1637,1634,
2026-06-17 04:47:56,8c1f646190001fc1,leak_status,2.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,water_temp_max,22.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,battery_recovered,3696.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,battery,3672.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,error_code,0.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,gateway_snr,10.800000190734863,1637,1634,24e124fffef949f8
2026-06-17 04:49:24,8c1f646190001501,payload,1.0,1637,1634,b2b00e030000ce540000028e0600afa20e032801cb0402eaed535454
2026-06-17 04:49:24,8c1f646190001501,spreading_factor,7.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,leak_status,2.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,water_temp_min,21.5,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,frame_counter,3292.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,total_volume,21710.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,ambient_temp,22.0,1637,1634,
2026-06-17 04:49:24,8c1f646190001501,gateway_rssi,-101.0,1637,1634,24e124fffef949f8
2026-06-17 04:49:24,8c1f646190001501,bandwidth,125000.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,total_volume,34015.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,frame_counter,7690.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,water_temp_min,22.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,ambient_temp,22.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,battery_recovered,3656.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,water_temp_max,22.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,error_code,0.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,battery,3592.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,spreading_factor,7.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,leak_status,2.0,1637,1634,
2026-06-17 04:49:30,8c1f646190001bea,gateway_snr,0.800000011920929,1637,1634,24e124fffef94d5c
2026-06-17 04:49:30,8c1f646190001bea,gateway_rssi,-108.0,1637,1634,24e124fffef94d5c
2026-06-17 04:49:30,8c1f646190001bea,payload,1.0,1637,1634,1e9d09030000df840000206c0c003e8f090370feb60102e0e8545454
2026-06-17 04:49:30,8c1f646190001bea,bandwidth,125000.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,bandwidth,125000.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,water_temp_min,21.5,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,gateway_rssi,-106.0,1637,1634,24e124fffef94d5c
2026-06-17 04:51:44,8c1f646190001833,error_code,0.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,battery,3592.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,frame_counter,5847.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,payload,1.0,1637,1634,5d7509030000262e0000000000006d6709034e05450102e0ea535354
2026-06-17 04:51:44,8c1f646190001833,total_volume,11814.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,gateway_snr,3.0,1637,1634,24e124fffef94d5c
2026-06-17 04:51:44,8c1f646190001833,spreading_factor,7.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,ambient_temp,22.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,leak_status,2.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,battery_recovered,3672.0,1637,1634,
2026-06-17 04:51:44,8c1f646190001833,water_temp_max,21.5,1637,1634,
2026-06-17 04:53:11,24e124725d489523,humidity,49.0,1637,1634,
2026-06-17 04:53:11,24e124725d489523,payload,85.0,1637,1634,0175270367cd00046862
2026-06-17 04:53:11,24e124725d489523,battery,39.0,1637,1634,
2026-06-17 04:53:11,24e124725d489523,frame_counter,7495.0,1637,1634,
2026-06-17 04:53:11,24e124725d489523,gateway_snr,-2.5,1637,1634,24e124fffef949f8
2026-06-17 04:53:11,24e124725d489523,gateway_rssi,-112.0,1637,1634,24e124fffef949f8
2026-06-17 04:53:11,24e124725d489523,spreading_factor,7.0,1637,1634,
2026-06-17 04:53:11,24e124725d489523,temperature,20.5,1637,1634,
2026-06-17 04:53:11,24e124725d489523,bandwidth,125000.0,1637,1634,
